   2.4017325435    1.7362433590   -1.6627687753
   1.4417325435    1.7362433590   -1.6627687753
  -0.0423311251    0.0984937778    2.4000000000
   0.4783293618    1.0003041947    2.1623252830
  -1.0836520990    0.0984937778    2.1623252830
   0.4783293618    1.0003041947   -2.1623252830
  -1.0836520990    0.0984937778   -2.1623252830
  -0.0423311251    0.0984937778   -2.4000000000
  -0.6706480779   -1.0762091573    2.2400000000
  -1.6425476535   -1.0762091573    2.0181702641
  -1.1565978657   -1.9178988797    2.0181702641
  -0.1846982901   -1.9178988797    2.0181702641
  -1.2118303191   -2.7417968317    1.3966171562
  -0.1294658367   -2.7417968317    1.3966171562
  -1.4450478907   -3.1181336480    0.4984468921
  -0.4074154321   -3.2441250390    0.4984468921
   0.5699135998   -2.8734730277    0.4984468921
  -1.4450478907   -3.1181336480   -0.4984468921
  -0.4074154321   -3.2441250390   -0.4984468921
   0.5699135998   -2.8734730277   -0.4984468921
  -1.2118303191   -2.7417968317   -1.3966171562
  -0.1294658367   -2.7417968317   -1.3966171562
  -1.6425476535   -1.0762091573   -2.0181702641
  -1.1565978657   -1.9178988797   -2.0181702641
  -0.1846982901   -1.9178988797   -2.0181702641
  -0.6706480779   -1.0762091573   -2.2400000000
  -2.0883725020   -0.0787816290    1.6627687753
  -2.5683725020   -0.9101660166    1.6627687753
  -2.0883725020   -1.7415504042    1.6627687753
  -2.9535806989    0.0671849475    0.9600000000
  -3.2711412773   -0.9101660166    0.9600000000
  -2.9535806989   -1.8875169807    0.9600000000
  -2.1221963113   -2.4915530954    0.9600000000
  -3.2711412773    0.0498339834    0.0000000000
  -3.5283725020   -0.9101660166    0.0000000000
  -3.2711412773   -1.8701660166    0.0000000000
  -2.5683725020   -2.5729347919    0.0000000000
  -2.9535806989    0.0671849475   -0.9600000000
  -3.2711412773   -0.9101660166   -0.9600000000
  -2.9535806989   -1.8875169807   -0.9600000000
  -2.1221963113   -2.4915530954   -0.9600000000
  -2.0883725020   -0.0787816290   -1.6627687753
  -2.5683725020   -0.9101660166   -1.6627687753
  -2.0883725020   -1.7415504042   -1.6627687753
  -0.6267585477    1.1316051024    2.2400000000
  -0.1408087599    1.9732948248    2.0181702641
  -1.1127083355    1.9732948248    2.0181702641
  -1.5986581233    1.1316051024    2.0181702641
   0.7900749539    2.1609948964    1.3966171562
  -0.0855763065    2.7971927767    1.3966171562
  -1.1679407889    2.7971927767    1.3966171562
  -2.0435920492    2.1609948964    1.3966171562
  -2.3780610684    1.1316051024    1.3966171562
   0.6138031300    2.9288689728    0.4984468921
  -0.3635259019    3.2995209841    0.4984468921
  -1.4011583605    3.1735295931    0.4984468921
  -2.2613851546    2.5797579091    0.4984468921
  -2.7471386924    1.6542318693    0.4984468921
  -2.7471386924    0.6089783355    0.4984468921
   0.6138031300    2.9288689728   -0.4984468921
  -0.3635259019    3.2995209841   -0.4984468921
  -1.4011583605    3.1735295931   -0.4984468921
  -2.2613851546    2.5797579091   -0.4984468921
  -2.7471386924    1.6542318693   -0.4984468921
  -2.7471386924    0.6089783355   -0.4984468921
   0.7900749539    2.1609948964   -1.3966171562
  -0.0855763065    2.7971927767   -1.3966171562
  -1.1679407889    2.7971927767   -1.3966171562
  -2.0435920492    2.1609948964   -1.3966171562
  -2.3780610684    1.1316051024   -1.3966171562
  -0.1408087599    1.9732948248   -2.0181702641
  -1.1127083355    1.9732948248   -2.0181702641
  -1.5986581233    1.1316051024   -2.0181702641
  -0.6267585477    1.1316051024   -2.2400000000
   1.9671366252    0.8285273270    2.4944747378
   0.9338913578    0.8285273270    2.4944747378
   3.0566254014    0.9658958053    1.9091883092
   1.1788081660    1.8234662022    1.9091883092
   3.9449887292   -0.0662893229    1.0332452674
   4.1505139915   -0.0662893229    0.0000000000
   1.4505139915   -2.7662893229    0.0000000000
   2.4837592589   -2.5607640607    0.0000000000
   3.3597023007   -1.9754776321    0.0000000000
   3.9449887292   -1.0995345903    0.0000000000
   3.9449887292   -0.0662893229   -1.0332452674
   3.0566254014    0.9658958053   -1.9091883092
   1.1788081660    1.8234662022   -1.9091883092
   1.9671366252    0.8285273270   -2.4944747378
   0.9338913578    0.8285273270   -2.4944747378
   2.0155754622   -2.7729110334   -0.8750014639
   2.9822360857   -2.4063050157   -0.8750014639
   3.6678012482   -1.6324619170   -0.8750014639
   3.6258311050   -0.6286598654   -1.9550014639
   3.3288776026    0.3826708883   -1.9550014639
   1.4889999798   -2.4802345753   -1.9550014639
   2.5322977343   -2.3302310041   -1.9550014639
   3.3288776026   -1.6399906190   -1.9550014639
   2.8352162328   -0.6286598654   -2.7456163360
   2.2952162328    0.3066475707   -2.7456163360
   1.2152162328    0.3066475707   -2.7456163360
   0.6752162328   -0.6286598654   -2.7456163360
   1.2152162328   -1.5639673014   -2.7456163360
   2.2952162328   -1.5639673014   -2.7456163360
   1.7552162328   -0.6286598654   -3.0350014639
   1.7552162328   -0.6286598654    3.0350014639
   2.8352162328   -0.6286598654    2.7456163360
   2.2952162328    0.3066475707    2.7456163360
   1.2152162328    0.3066475707    2.7456163360
   0.6752162328   -0.6286598654    2.7456163360
   1.2152162328   -1.5639673014    2.7456163360
   2.2952162328   -1.5639673014    2.7456163360
   3.6258311050   -0.6286598654    1.9550014639
   3.3288776026    0.3826708883    1.9550014639
   1.4889999798   -2.4802345753    1.9550014639
   2.5322977343   -2.3302310041    1.9550014639
   3.3288776026   -1.6399906190    1.9550014639
   2.0155754622   -2.7729110334    0.8750014639
   2.9822360857   -2.4063050157    0.8750014639
   3.6678012482   -1.6324619170    0.8750014639
   2.4617325435    1.8401664075    1.8706148722
   3.7923474157    0.9048589714    1.0800000000
   3.4953939133    1.9161897250    1.0800000000
   2.6988140450    2.6064301101    1.0800000000
   1.6555162905    2.7564336814    1.0800000000
   4.0817325435    0.9048589714    0.0000000000
   3.8343175590    1.9086610230    0.0000000000
   3.1487523965    2.6825041217    0.0000000000
   2.1820917729    3.0491101394    0.0000000000
   1.1557859875    2.9244940556    0.0000000000
   3.7923474157    0.9048589714   -1.0800000000
   3.4953939133    1.9161897250   -1.0800000000
   2.6988140450    2.6064301101   -1.0800000000
   1.6555162905    2.7564336814   -1.0800000000
   2.4617325435    1.8401664075   -1.8706148722
  -0.0423311251    0.0984937778    2.7000000000
   0.4742915086    0.9933104277    2.4944747378
  -1.0755763925    0.0984937778    2.4944747378
   0.4742915086    0.9933104277   -2.4944747378
  -1.0755763925    0.0984937778   -2.4944747378
  -0.0423311251    0.0984937778   -2.7000000000
  -0.6706480779   -1.0762091573    2.5200000000
  -1.7640351004   -1.0762091573    2.2704415471
  -1.2173415892   -2.0231100951    2.2704415471
  -0.1239545666   -2.0231100951    2.2704415471
  -1.9608647387   -2.5651985588    1.5711943007
  -0.9510389548   -3.0263705418    1.5711943007
   0.1478089515   -2.8683800645    1.5711943007
  -2.2024492571   -2.9970270812    0.5607527536
  -1.2173415892   -3.4714299309    0.5607527536
  -0.1239545666   -3.4714299309    0.5607527536
   0.8611531013   -2.9970270812    0.5607527536
  -2.2024492571   -2.9970270812   -0.5607527536
  -1.2173415892   -3.4714299309   -0.5607527536
  -0.1239545666   -3.4714299309   -0.5607527536
   0.8611531013   -2.9970270812   -0.5607527536
  -1.9608647387   -2.5651985588   -1.5711943007
  -0.9510389548   -3.0263705418   -1.5711943007
   0.1478089515   -2.8683800645   -1.5711943007
  -1.7640351004   -1.0762091573   -2.2704415471
  -1.2173415892   -2.0231100951   -2.2704415471
  -0.1239545666   -2.0231100951   -2.2704415471
  -0.6706480779   -1.0762091573   -2.5200000000
  -2.1483725020    0.0251414195    1.8706148722
  -2.6883725020   -0.9101660166    1.8706148722
  -2.8333647301    0.5035503768    1.0800000000
  -3.4032143282   -0.3831529058    1.0800000000
  -3.4032143282   -1.4371791274    1.0800000000
  -2.8333647301   -2.3238824100    1.0800000000
  -3.2251557180    0.5221789252    0.0000000000
  -3.7056068276   -0.3932441817    0.0000000000
  -3.7056068276   -1.4270878515    0.0000000000
  -3.2251557180   -2.3425109584    0.0000000000
  -2.8333647301    0.5035503768   -1.0800000000
  -3.4032143282   -0.3831529058   -1.0800000000
  -3.4032143282   -1.4371791274   -1.0800000000
  -2.8333647301   -2.3238824100   -1.0800000000
  -2.1483725020    0.0251414195   -1.8706148722
  -2.6883725020   -0.9101660166   -1.8706148722
  -0.6267585477    1.1316051024    2.5200000000
  -0.0800650364    2.0785060401    2.2704415471
  -1.1734520590    2.0785060401    2.2704415471
  -1.7201455703    1.1316051024    2.2704415471
   1.0306920640    2.1967839321    1.5711943007
   0.1916984817    2.9237760096    1.5711943007
  -0.9071494246    3.0817664869    1.5711943007
  -1.9169752085    2.6205945038    1.5711943007
  -2.5171663189    1.6866789065    1.5711943007
  -2.5171663189    0.5765312983    1.5711943007
   0.9050426315    3.0524230263    0.5607527536
  -0.0800650364    3.5268258759    0.5607527536
  -1.1734520590    3.5268258759    0.5607527536
  -2.1585597269    3.0524230263    0.5607527536
  -2.8402753849    2.1975786295    0.5607527536
  -3.0835768864    1.1316051024    0.5607527536
   0.9050426315    3.0524230263   -0.5607527536
  -0.0800650364    3.5268258759   -0.5607527536
  -1.1734520590    3.5268258759   -0.5607527536
  -2.1585597269    3.0524230263   -0.5607527536
  -2.8402753849    2.1975786295   -0.5607527536
  -3.0835768864    1.1316051024   -0.5607527536
   1.0306920640    2.1967839321   -1.5711943007
   0.1916984817    2.9237760096   -1.5711943007
  -0.9071494246    3.0817664869   -1.5711943007
  -1.9169752085    2.6205945038   -1.5711943007
  -2.5171663189    1.6866789065   -1.5711943007
  -2.5171663189    0.5765312983   -1.5711943007
  -0.0800650364    2.0785060401   -2.2704415471
  -1.1734520590    2.0785060401   -2.2704415471
  -1.7201455703    1.1316051024   -2.2704415471
  -0.6267585477    1.1316051024   -2.5200000000
   1.9635442065    0.8223050753    2.8190778624
   0.9374837765    0.8223050753    2.8190778624
   3.0727560340    0.9762623334    2.2981333294
   2.2515848612    1.6878112051    2.2981333294
   1.1760793473    1.8424455530    2.2981333294
   4.0485902028   -0.0662893229    1.5000000000
   3.8239747130    0.9904434738    1.5000000000
   4.4049372505   -0.0662893229    0.5209445330
   1.7231137787   -3.0081095331    0.5209445330
   4.2054316344   -1.1335501036    0.5209445330
   4.4049372505   -0.0662893229   -0.5209445330
   1.7231137787   -3.0081095331   -0.5209445330
   4.2054316344   -1.1335501036   -0.5209445330
   4.0485902028   -0.0662893229   -1.5000000000
   3.8239747130    0.9904434738   -1.5000000000
   3.0727560340    0.9762623334   -2.2981333294
   2.2515848612    1.6878112051   -2.2981333294
   1.1760793473    1.8424455530   -2.2981333294
   1.9635442065    0.8223050753   -2.8190778624
   0.9374837765    0.8223050753   -2.8190778624
   4.0950432220   -0.6286598654   -1.4090517053
   1.2345557459   -2.9098225068   -1.4090517053
   2.2758767198   -2.9098225068   -1.4090517053
   3.2140744987   -2.4580102691   -1.4090517053
   3.8633275064   -1.6438727483   -1.4090517053
   3.6316117907   -0.6286598654   -2.3713769883
   3.3337406249    0.3857961629   -2.3713769883
   0.5264384606   -2.0467450096   -2.3713769883
   1.4881773024   -2.4859564220   -2.3713769883
   2.5346991179   -2.3354893008   -2.3713769883
   3.3337406249   -1.6431158937   -2.3713769883
   2.7965372067   -0.6286598654   -3.0373267468
   2.2758767198    0.2731505515   -3.0373267468
   1.2345557459    0.2731505515   -3.0373267468
   0.7138952589   -0.6286598654   -3.0373267468
   1.2345557459   -1.5304702822   -3.0373267468
   2.2758767198   -1.5304702822   -3.0373267468
   1.7552162328   -0.6286598654   -3.2750014639
   1.7552162328   -0.6286598654    3.2750014639
   2.7965372067   -0.6286598654    3.0373267468
   2.2758767198    0.2731505515    3.0373267468
   1.2345557459    0.2731505515    3.0373267468
   0.7138952589   -0.6286598654    3.0373267468
   1.2345557459   -1.5304702822    3.0373267468
   2.2758767198   -1.5304702822    3.0373267468
   3.6316117907   -0.6286598654    2.3713769883
   3.3337406249    0.3857961629    2.3713769883
   0.5264384606   -2.0467450096    2.3713769883
   1.4881773024   -2.4859564220    2.3713769883
   2.5346991179   -2.3354893008    2.3713769883
   3.3337406249   -1.6431158937    2.3713769883
   4.0950432220   -0.6286598654    1.4090517053
   1.2345557459   -2.9098225068    1.4090517053
   2.2758767198   -2.9098225068    1.4090517053
   3.2140744987   -2.4580102691    1.4090517053
   3.8633275064   -1.6438727483    1.4090517053
   2.4423930305    1.8066693883    2.1623252830
   3.5002569356    1.9193149997    1.4963755245
   2.7012154286    2.6116884068    1.4963755245
   1.6546936132    2.7621555281    1.4963755245
   4.2615595328    0.9048589714    0.5340502415
   4.0298438171    1.9200718544    0.5340502415
   3.3805908094    2.7342093751    0.5340502415
   2.4423930305    3.1860216129    0.5340502415
   1.4010720566    3.1860216129    0.5340502415
   4.2615595328    0.9048589714   -0.5340502415
   4.0298438171    1.9200718544   -0.5340502415
   3.3805908094    2.7342093751   -0.5340502415
   2.4423930305    3.1860216129   -0.5340502415
   1.4010720566    3.1860216129   -0.5340502415
   3.5002569356    1.9193149997   -1.4963755245
   2.7012154286    2.6116884068   -1.4963755245
   1.6546936132    2.7621555281   -1.4963755245
   2.4423930305    1.8066693883   -2.1623252830
  -0.0423311251    0.0984937778    3.0000000000
   0.4706990899    0.9870881760    2.8190778624
  -0.5553613401    0.9870881760    2.8190778624
  -1.0683915551    0.0984937778    2.8190778624
  -0.5553613401   -0.7901006203    2.8190778624
   0.4706990899    0.9870881760   -2.8190778624
  -0.5553613401    0.9870881760   -2.8190778624
  -1.0683915551    0.0984937778   -2.8190778624
  -0.5553613401   -0.7901006203   -2.8190778624
  -0.0423311251    0.0984937778   -3.0000000000
  -0.6706480779   -1.0762091573    2.8000000000
  -1.7421616885   -1.0762091573    2.5868626910
  -1.2064048832   -2.0041671646    2.5868626910
  -0.1348912726   -2.0041671646    2.5868626910
  -2.3852908978   -2.0661586510    1.9798989873
  -1.6605975715   -2.7908519773    1.9798989873
  -0.6706480779   -3.0561081447    1.9798989873
   0.3193014158   -2.7908519773    1.9798989873
  -1.9640794234   -3.3164979639    1.0715136106
  -0.9410488596   -3.6489007439    1.0715136106
   0.1287364558   -3.5364617764    1.0715136106
   1.0603009231   -2.9986227804    1.0715136106
  -2.3580250597   -3.3106573937    0.0000000000
  -1.4369044501   -3.7693209582    0.0000000000
  -0.4122966714   -3.8642648510    0.0000000000
   0.5774193183   -3.5826663731    0.0000000000
  -1.9640794234   -3.3164979639   -1.0715136106
  -0.9410488596   -3.6489007439   -1.0715136106
   0.1287364558   -3.5364617764   -1.0715136106
   1.0603009231   -2.9986227804   -1.0715136106
  -2.3852908978   -2.0661586510   -1.9798989873
  -1.6605975715   -2.7908519773   -1.9798989873
  -0.6706480779   -3.0561081447   -1.9798989873
   0.3193014158   -2.7908519773   -1.9798989873
  -1.7421616885   -1.0762091573   -2.5868626910
  -1.2064048832   -2.0041671646   -2.5868626910
  -0.1348912726   -2.0041671646   -2.5868626910
  -0.6706480779   -1.0762091573   -2.8000000000
  -2.1290329889   -0.0083555997    2.1623252830
  -2.6496934759   -0.9101660166    2.1623252830
  -3.4087608555   -0.3815242984    1.4963755245
  -3.4087608555   -1.4388077348    1.4963755245
  -2.8371502742   -2.3282511608    1.4963755245
  -3.7164837756    0.1050468664    0.5340502415
  -3.9481994912   -0.9101660166    0.5340502415
  -3.7164837756   -1.9253788996    0.5340502415
  -3.0672307679   -2.7395164203    0.5340502415
  -3.7164837756    0.1050468664   -0.5340502415
  -3.9481994912   -0.9101660166   -0.5340502415
  -3.7164837756   -1.9253788996   -0.5340502415
  -3.0672307679   -2.7395164203   -0.5340502415
  -3.4087608555   -0.3815242984   -1.4963755245
  -3.4087608555   -1.4388077348   -1.4963755245
  -2.8371502742   -2.3282511608   -1.4963755245
  -2.1290329889   -0.0083555997   -2.1623252830
  -2.6496934759   -0.9101660166   -2.1623252830
  -0.6267585477    1.1316051024    2.8000000000
  -0.0910017424    2.0595631097    2.5868626910
  -1.1625153530    2.0595631097    2.5868626910
  -1.6982721583    1.1316051024    2.5868626910
   0.3631909460    2.8462479223    1.9798989873
  -0.6267585477    3.1115040897    1.9798989873
  -1.6167080413    2.8462479223    1.9798989873
  -2.3414013676    2.1215545961    1.9798989873
  -2.6066575350    1.1316051024    1.9798989873
   1.1041904533    3.0540187255    1.0715136106
   0.1726259860    3.5918577215    1.0715136106
  -0.8971593295    3.7042966889    1.0715136106
  -1.9201898932    3.3718939089    1.0715136106
  -2.7195744268    2.6521248419    1.0715136106
  -3.1570920823    1.6694440984    1.0715136106
  -3.1570920823    0.5937661064    1.0715136106
   0.6213088485    3.6380623182    0.0000000000
  -0.3684071412    3.9196607960    0.0000000000
  -1.3930149199    3.8247169033    0.0000000000
  -2.3141355295    3.3660533388    0.0000000000
  -3.0073665277    2.6056151584    0.0000000000
  -3.3790832268    1.6461037523    0.0000000000
   1.1041904533    3.0540187255   -1.0715136106
   0.1726259860    3.5918577215   -1.0715136106
  -0.8971593295    3.7042966889   -1.0715136106
  -1.9201898932    3.3718939089   -1.0715136106
  -2.7195744268    2.6521248419   -1.0715136106
  -3.1570920823    1.6694440984   -1.0715136106
  -3.1570920823    0.5937661064   -1.0715136106
   0.3631909460    2.8462479223   -1.9798989873
  -0.6267585477    3.1115040897   -1.9798989873
  -1.6167080413    2.8462479223   -1.9798989873
  -2.3414013676    2.1215545961   -1.9798989873
  -2.6066575350    1.1316051024   -1.9798989873
  -0.0910017424    2.0595631097   -2.5868626910
  -1.1625153530    2.0595631097   -2.5868626910
  -1.6982721583    1.1316051024   -2.5868626910
  -0.6267585477    1.1316051024   -2.8000000000
